Country,Country Code,Year,budget_deficit/surplus,capital_expenditure,consumer_price_index_(cpi),defence_expenditure,education_expenditure,expenditure,exports,food_inflation,food_inflation_yoy,gdp_growth_rate,gdp_per_capita,government_debt,health_expenditure,imports,inflation_rate,interest_rate,labour_force,nominal_gdp,population,real_gdp,revenue,tax_revenue,unemployment_rate,value_added_tax_(vat),debt_to_gdp,rev_exp_ratio,interest_payment_est,primary_balance_est,debt_service_ratio_est,deficit_gdp_ratio,deficit_volatility_3yr,deficit_yoy_change,cumulative_deficit,gdp_per_capita_calc,gdp_growth_efficiency,gdp_real_nominal_gap_pct,exports_gdp_ratio,imports_gdp_ratio,trade_balance_pct_gdp,gdp_volatility_5yr,debt_accumulation_rate,debt_carrying_capacity,debt_stabilization_gap,fiscal_vulnerability_index,debt_shock_sensitivity,interest_burden_ratio,debt_sustainability_score,high_debt_risk,extreme_deficit,interest_coverage_risk,high_debt_risk_int,risk_score
South Africa,ZAF,2001,-707.5833333333334,71817.28,33.833333333333336,22994.0,11701.0,,61256.36363636364,,,2.722,,419421.25,8585.0,71131.54545454546,5.7250000000000005,12.25,18831026.39,466376.23,44552000.0,1161219.7820000001,20261.166666666668,354378.0,25.5,199715.0,89.93195257828643,,51379.103125,-52086.68645833334,253.58412953350827,-0.15171942475141442,472.45982584452423,-55.82435877425732,-25009.166666666668,0.026064369321242595,,-59.83738503001149,13.13453810378879,15.251966305089232,-2.117428201300443,1.3145878441549654,6.730048029057056,0.030267329041148965,4.008048029057056,,11.016664190840087,0.3943464450395983,,1,0,1,1,2
South Africa,ZAF,2002,-270.0,71817.28,36.916666666666664,22994.0,11701.0,,61256.36363636364,,,3.7,,442272.5,8585.0,71131.54545454546,9.15,12.25,18831026.39,544271.712,46330000.0,1204189.2619999999,23107.0,354378.0,27.5,199715.0,81.25950517891327,,54178.38125,-54448.38125,234.46739624356258,-0.04960757541630236,678.7944293486918,-61.84195030031798,-25279.166666666668,0.02599156619900712,,-54.8018132053398,11.25473955118278,13.069124094868528,-1.8143845436857493,1.4265641240406965,5.448281411587996,0.045533134761939764,1.748281411587996,,9.954289384416876,0.4264985307216059,,1,0,1,1,2
South Africa,ZAF,2003,-2842.6666666666665,71817.28,39.083333333333336,22994.0,11701.0,,61256.36363636364,,,2.9539999999999997,,446409.9166666667,8585.0,71131.54545454546,5.966666666666666,11.458333333333334,18831026.39,596159.61,46776000.0,1239701.7119999998,24190.416666666668,354378.0,28.5,199715.0,74.88093946295132,,51151.136284722226,-53993.80295138889,211.45206793897952,-0.47682979842708006,1376.5097040260118,952.8395061728395,-28121.833333333332,0.02650294407388404,,-51.9110440657357,10.275161652827109,11.931627748908628,-1.6564660960815203,0.7379059560675735,0.9354903745240062,0.03944929138424531,-2.0185096254759936,,8.580107646796506,0.4729204163132509,,1,0,1,1,2
South Africa,ZAF,2004,-2253.5,71817.28,39.641666666666666,22994.0,11701.0,,61256.36363636364,,,4.544,,482242.5833333333,8585.0,71131.54545454546,1.3916666666666666,7.791666666666667,18831026.39,660973.638,47277000.0,1296164.668,27584.75,354378.0,24.5,199715.0,72.959427669842,,37574.734618055554,-39828.234618055554,136.2156068771896,-0.34093644140161605,1347.8379841366252,-20.725844277673545,-30375.333333333332,0.027416389957061575,,-49.00542698638041,9.267595576385702,10.761631230827613,-1.4940356544419122,0.780226890077495,8.026852748753521,0.0622811903152891,3.4828527487535217,,5.684755405941856,0.7341302681282245,,1,0,1,1,2
South Africa,ZAF,2005,-702.25,71817.28,40.975,22994.0,11701.0,,61256.36363636364,,,5.282,,525862.5,8585.0,71131.54545454546,3.4,7.125,18831026.39,734800.554,47810000.0,1364563.952,33177.166666666664,354378.0,24.0,199715.0,71.56533798693897,,37467.703125,-38169.953125,112.93219671661736,-0.09557015113518817,1105.6579813664166,-68.83736410028844,-31077.583333333332,0.028541392010039742,,-46.151255650347125,8.336461275499207,9.680388109035837,-1.3439268335366301,1.0758135526195975,9.045222917718965,0.07380668000148329,3.7632229177189647,,5.099030331569401,0.88548707018364,,1,0,1,1,2
South Africa,ZAF,2006,198.58333333333334,71817.28,42.85833333333333,27701.0,12777.0,,61256.36363636364,,,5.5920000000000005,,558856.1666666666,9921.0,71131.54545454546,4.641666666666667,7.666666666666667,18831026.39,823037.564,48368000.0,1441031.4700000002,38807.916666666664,416607.0,22.5,199715.0,67.90165979188122,,42845.63944444444,-42647.0561111111,110.40437911794916,0.02412810083275049,1240.3352994624452,-128.27815355405247,-30879.0,0.029793075380416808,,-42.88552463049264,7.442717843722092,8.64256366487611,-1.1998458211540168,1.0953770127221036,6.274200321693724,0.08235439335561895,0.6822003216937231,,5.2057939173775605,0.9057611735958974,,1,0,1,1,2
South Africa,ZAF,2007,600.75,92131.66,45.925000000000004,26052.0,14567.0,,61256.36363636364,,,5.378,,564008.0833333334,11484.0,71131.54545454546,7.075,9.666666666666666,18831026.39,938659.9459999999,48974000.0,1518277.59,44784.75,494880.0,22.5,199715.0,60.08651863081984,,54520.78138888889,-53920.03138888889,121.73961312475538,0.06400081334673251,667.214073870127,202.5178346621905,-30278.25,0.031001706824029078,,-38.175999423135806,6.52593773681312,7.577988786851406,-1.052051050038287,1.0787057059272465,0.9218680894935272,0.08950427021813663,-4.456131910506473,,5.8083634676459175,0.8214253145155206,,1,0,1,1,2
South Africa,ZAF,2008,-141.58333333333334,124795.87,50.93333333333334,27826.0,16612.0,,61256.36363636364,,,3.214,,593463.9166666666,12995.0,71131.54545454546,11.525,11.625,18831026.39,1044652.332,49628000.0,1566726.4980000001,50544.916666666664,572559.0,22.75,199715.0,56.8097058215026,,68990.1803125,-69131.76364583333,136.49281641411352,-0.013553153426869807,371.59793833897777,-123.56776251907337,-30419.833333333332,0.031569406343193364,,-33.32261033859147,5.863803847456843,6.809111823678526,-0.9453079762216829,0.9714144326702167,5.222590633674407,0.05657483969549961,2.0085906336744066,,6.604128301749677,0.7326392892106802,,0,0,1,0,1
South Africa,ZAF,2009,-13246.666666666666,181214.54,54.60833333333333,30694.0,20040.0,,61256.36363636364,,,-1.536,,680030.4166666666,15817.0,71131.54545454546,7.141666666666667,8.208333333333334,18596812.377499998,1117691.364,50337000.0,1542628.85,48886.916666666664,627670.0,23.75,199715.0,60.842414871397956,,55819.16336805556,-69065.83003472222,114.18016756641889,-1.1851810878505333,7789.3647183372905,9256.09181871689,-43666.5,0.030646022806285637,,-27.546320425681138,5.480615276218922,6.3641491511556,-0.8835338749366786,3.0201400629772133,14.586649258512917,-0.025245546273050288,16.12264925851292,,4.994148220693916,0.8758088390598109,,1,0,1,1,2
South Africa,ZAF,2010,-13341.333333333334,177096.21,56.84166666666667,31895.0,21639.0,,61256.36363636364,,,3.036,,864584.0833333334,21001.0,71131.54545454546,4.283333333333333,6.333333333333333,18352206.637500003,1222245.28,51096000.0,1589520.6400000001,53512.416666666664,598481.0,24.75,199715.0,70.73736323476196,,54756.99194444444,-68098.32527777777,102.32576914911233,-1.0915430439079572,7593.6988243969845,0.7146451937594556,-57007.833333333336,0.03110851416940661,,-23.106045354654853,5.011789747828983,5.819743926893746,-0.8079541790647632,2.868020432284262,27.139031158532756,0.04291932666367808,24.103031158532755,,4.4800330048682575,0.9772709341111999,,1,0,1,1,2
South Africa,ZAF,2011,-11630.416666666666,181027.65,59.68333333333334,30601.0,29834.0,,61256.36363636364,,,3.17,,1058748.75,24488.0,71131.54545454546,4.983333333333333,5.5,18706361.630000003,1330818.8059999999,51889000.0,1639885.4980000001,60829.916666666664,673928.0,25.0,199715.0,79.55619091243892,,58231.18125,-69861.59791666667,95.72786622262348,-0.8739293895029815,961.6359048132148,-12.824180491704984,-68638.25,0.03160372136676367,,-18.84684585460004,4.602907875977494,5.34494591854644,-0.7420380425689458,2.5348591282357305,22.45758051872533,0.039846050491393725,19.287580518725328,,4.37559050018414,1.0446279014246627,,1,0,0,1,1
South Africa,ZAF,2012,-13831.5,202842.48,63.1,34659.0,42053.0,,61256.36363636364,,,2.4,,1246412.9166666667,29339.0,71131.54545454546,5.666666666666667,5.25,19199955.49,1426554.014,52699000.0,1679180.966,65662.5,742576.0,25.0,199715.0,87.37229045900443,,65436.678125,-79268.178125,99.65608699790596,-0.9695742232161986,1155.585496740844,18.92523197076632,-82469.75,0.031863621055428,,-15.044653144311548,4.294009412556575,4.986249714800175,-0.6922403022436006,2.0348929210157496,17.725089797429906,0.027468662975318168,15.325089797429905,,4.5870452490977325,1.0034509984533235,,1,0,0,1,1
South Africa,ZAF,2013,-14131.416666666666,224793.04,66.75,38046.0,47607.0,,69948.75,,,2.482,,1440761.6666666667,31966.0,81424.41666666667,5.758333333333333,5.0,19751673.855,1547452.084,53524000.0,1720916.47,72263.08333333333,813671.0,24.75,199715.0,93.10541383242382,,72038.08333333334,-86169.50000000001,99.68863769767184,-0.9132054435015815,1365.632872042742,2.1683596621238976,-96601.16666666667,0.03215223955608699,,-10.079767904133078,4.52025304842977,5.261837669066506,-0.7415846206367364,1.9556121292321773,15.592645695597795,0.026657955728194696,13.110645695597796,,4.655270691621191,1.0031233479513728,,1,0,0,1,1
South Africa,ZAF,2014,-13985.833333333334,252397.69,70.84166666666667,40279.0,52511.0,,82364.0,,,1.416,,1664515.5,35038.0,90307.41666666667,6.05,5.625,20216438.485,1653549.208,54369000.0,1745247.2440000002,78673.58333333333,899888.0,25.0,221290.15,100.66319719709243,,93628.996875,-107614.83020833333,119.00944752738903,-0.8458069022481328,149.97960509499106,-1.0302104648625576,-110587.0,0.032100043112803255,,-5.254157330157633,4.981043176793079,5.461429041830285,-0.4803858650372061,0.6931040325954015,15.53024615452243,0.014066709973731094,14.11424615452243,,5.662304842336449,0.8402694246352655,,1,0,1,1,2
South Africa,ZAF,2015,-13455.416666666666,265181.82,74.05833333333334,42598.0,57643.0,,86523.5,,,1.332,,1875748.25,39045.0,90661.41666666667,4.583333333333333,5.916666666666667,21084659.9225,1768317.012,55204000.0,1768317.008,86825.75,986295.0,25.5,233488.52,106.07533814756967,,110981.77145833334,-124437.18812500002,127.8212643810544,-0.7609165424161324,355.7884079108099,-3.7925281534886612,-124042.41666666667,0.03203240721686834,,2.2620379558040228e-07,4.89298578325276,5.126988885557736,-0.23400310230497692,0.7778984509561702,12.690344427552635,0.012557112928048847,11.358344427552634,,6.276124173731206,0.7823424410971633,,1,0,1,1,2
South Africa,ZAF,2016,-15039.25,283274.15,78.925,44896.0,63829.0,,91376.91666666667,,,0.6639999999999999,,2115440.4166666665,42452.0,91594.58333333333,6.325,6.958333333333333,21533066.4225,1903821.818,56020000.0,1780068.4,93830.91666666667,1069983.0,27.0,254811.0,111.11546241701211,,147199.3956597222,-162238.6456597222,156.87728617492516,-0.7899505015547627,806.1799366628912,11.770972037283634,-139081.66666666666,0.03177558729025348,,6.952172062601643,4.799656974341213,4.811090117117953,-0.011433142776739465,0.7717533284670768,12.778482755703834,0.005975765978528112,12.114482755703834,,7.731784259850426,0.6374409096323578,,1,0,1,1,2
South Africa,ZAF,2017,-16429.333333333332,271943.7,83.01666666666667,46900.0,71699.0,,98929.75,,,1.154,,2337704.6666666665,44856.0,92251.58333333333,5.283333333333333,6.875,22289002.7025,2031275.97,56840000.0,1800680.648,98379.25,1144081.0,27.75,268477.33,115.08552757933066,,160717.19583333333,-177146.52916666667,163.36493298468258,-0.8088183770191173,1488.0098589316478,9.243036277296612,-155511.0,0.031679814356087264,,12.80600878651748,4.870325424073224,4.541558345384913,0.32876707868831195,0.6665874286243425,10.506760117130852,0.010027325105709105,9.352760117130853,,7.9121300210789824,0.6121264715321507,,1,0,1,1,2
South Africa,ZAF,2018,-17551.666666666668,249757.86,86.76666666666667,46792.0,76119.0,,104112.5,,,1.5539999999999998,,2622912.25,49378.0,102961.16666666667,4.616666666666666,6.583333333333333,22496413.34,2145276.17,57673000.0,1828713.35,105837.25,1216464.0,27.25,299685.71,122.2645497432622,,172675.05645833333,-190226.723125,163.1514957714163,-0.8181541804320079,1258.5839457942873,6.831277390034107,-173062.66666666666,0.031708309781006715,,17.310685679633707,4.853104763663133,4.7994364598133155,0.05366830384981755,0.34493767552996224,12.200325704102344,0.01271014372737784,10.646325704102344,,8.049082858098094,0.612927264486163,,1,0,1,1,2
South Africa,ZAF,2019,-27897.666666666668,230151.28,90.34166666666665,47305.0,97208.0,,108372.16666666667,,,0.26799999999999996,,2947844.25,53911.0,106148.0,4.141666666666667,6.625,22928837.7725,2250082.62,58533000.0,1833466.83,109646.08333333333,1287690.0,28.75,310891.67,131.01048929483306,,195294.6815625,-223192.34822916664,178.11368689640076,-1.2398507689760596,6322.209760776629,58.94596904377551,-200960.33333333334,0.03132364358566962,,22.722843041561873,4.8163638838589256,4.717515661713791,0.09884822214513489,0.5218762305374853,12.388214664825338,0.002045637730555133,12.120214664825337,,8.67944491578269,0.5614391669864465,,1,0,1,1,2
South Africa,ZAF,2020,-43436.666666666664,204324.85,93.24166666666667,51495.0,113700.0,,116780.58333333333,,,-6.140000000000001,,3525282.6666666665,58417.0,93665.08333333333,3.283333333333333,4.208333333333333,21343998.905,2225104.136,59353000.0,1720361.768,104183.66666666667,1355766.0,29.25,304332.37,158.43225535520133,,148355.64555555553,-191792.3122222222,142.39818035030015,-1.9521183734236995,13029.028244654317,55.69999880515692,-244397.0,0.028985253786666217,,29.339315566561698,5.248319907546715,4.209469652135567,1.0388502554111474,3.1901783649194324,19.58849815985586,-0.038754734547168226,25.72849815985586,,6.667357412864722,0.7022561647487319,,1,0,1,1,2
South Africa,ZAF,2021,-26534.5,199810.35,97.54166666666667,50841.0,117221.0,,151898.33333333334,,,5.367999999999999,,4071568.3333333335,66074.0,115024.33333333333,4.558333333333334,3.5416666666666665,22348982.865,2488060.654,59965000.0,1805606.2559999998,125883.91666666667,1249711.0,34.25,339277.03,163.6442554882078,,144201.37847222222,-170735.87847222222,114.55107395018469,-1.0664731969994812,9389.72827428008,-38.91220934694191,-270931.5,0.03011100235137163,,37.79641301818797,6.105089644383458,4.623051819432587,1.482037824950871,4.164191302041733,15.496223092465033,0.03280286242853674,10.128223092465035,,5.795734048540692,0.8729730464464036,,1,0,1,1,2
South Africa,ZAF,2022,-26590.666666666668,209916.09,104.40833333333335,52329.0,125304.0,,167983.58333333334,,,1.924,,4489553.75,73452.0,152147.75,6.8500000000000005,5.291666666666667,23377640.0625,2662209.514,60605000.0,1840120.054,138330.08333333334,1563754.0,33.75,356148.66,168.64013618726779,,237572.21927083336,-264162.88593750005,171.74298861539518,-0.9988194590557935,9742.29703169143,0.2116741098067365,-297522.1666666667,0.030362512234964112,,44.67586004581416,6.309930997163934,5.715093015778322,0.5948379813856132,4.211134194014721,10.265956075075078,0.011408909192669762,8.341956075075078,,8.92387387324292,0.5822654002134671,,1,0,1,1,2
South Africa,ZAF,2023,-34462.833333333336,232707.41,110.75,56554.0,139518.0,,170385.91666666666,,,0.704,,4958549.5,71514.0,164882.41666666666,5.908333333333334,8.0,24401283.79,2809597.784,62028000.0,1852973.0219999999,141450.16666666666,1686697.0,32.5,356148.66,176.48609805424022,,396683.96,-431146.79333333333,280.440786566765,-1.2266109237980998,4561.297917747153,29.6049992478564,-331985.0,0.029873170535887016,,51.62648083065292,6.064423798914366,5.868541668335351,0.19588213057901532,4.179771668404869,10.446377883325253,0.003988982745732396,9.742377883325252,,14.118887844339216,0.35658151306815294,,1,0,1,1,2
South Africa,ZAF,2024,-26797.083333333332,232707.41,110.125,56554.0,139518.0,,167853.0,,,0.58,,5397472.75,71514.0,154181.66666666666,4.433333333333333,8.166666666666666,25008069.3575,2934496.8,63016000.0,1863717.6,156222.0,1686697.0,32.75,356148.66,183.93179880107556,,440793.60791666666,-467590.69125,282.15847186482483,-0.9131747335125168,4486.597428834684,-22.243528051959373,-358782.0833333333,0.029575307858321697,,57.45394044677153,5.7199926065688675,5.254109211046564,0.4658833955223036,4.179174463934237,8.851847702639649,0.0031533427269271525,8.271847702639649,,15.021096902087836,0.354410765479009,,1,0,1,1,2
South Africa,ZAF,2025,-18917.0,232707.41,100.6,56554.0,139518.0,,161526.0,,,0.58,,5657573.0,71514.0,152092.66666666666,2.975,7.5625,25014944.26,2934496.8,63016000.0,1863717.6,173898.66666666666,1686697.0,33.0,356148.66,192.79533717671802,,427853.958125,-446770.958125,246.03636492804242,-0.644642038798611,7773.162917270295,-29.40649635376984,-377699.0833333333,0.029575307858321697,,57.45394044677153,5.504384942590498,5.182921537575596,0.32146340501490217,2.0566446460193397,4.8189265985641105,0.003008371511953977,4.2389265985641105,,14.5801473739893,0.4064439824952166,,1,0,1,1,2
Tanzania,TZA,1997,-3512.2,2611.3,97.875,,,8173.7,1201.75,8.625,,7.1,,,,1948.2,5.583333333333333,3.7000000000000006,,7645131.8,,9432897.8,4661.5,4427.8,,1488.4,,57.03047579431592,,,,-0.045940345985925314,,,-3512.2,,0.0008686396613528756,-18.952458066491516,0.015719153461814746,0.025482883107391295,-0.00976372964557655,,,,,,,,,0,0,0,0,0
Tanzania,TZA,1998,-3512.2,2611.3,97.875,,,8173.7,1201.75,8.625,,7.1,,,,2337.48,5.583333333333333,3.7000000000000006,,7645131.8,,9432897.8,4661.5,4427.8,,1488.4,,57.03047579431592,,,,-0.045940345985925314,0.0,0.0,-7024.4,,0.0008686396613528756,-18.952458066491516,0.015719153461814746,0.030574750849946104,-0.01485559738813136,0.0,,,,,,,,0,0,0,0,0
Tanzania,TZA,1999,-3512.2,2611.3,97.875,,,8173.7,1201.75,8.625,,7.1,,,,2210.4,5.583333333333333,3.7000000000000006,,7645131.8,,9432897.8,4661.5,4427.8,,1488.4,,57.03047579431592,,,,-0.045940345985925314,0.0,0.0,-10536.599999999999,,0.0008686396613528756,-18.952458066491516,0.015719153461814746,0.02891251658996906,-0.013193363128154313,0.0,,,,,,,,0,0,0,0,0
Tanzania,TZA,2000,-3512.2,2611.3,97.875,,,8173.7,1360.96,8.625,,7.1,,,,2049.98,5.583333333333333,3.7000000000000006,,7645131.8,,9432897.8,4661.5,4427.8,,1488.4,,57.03047579431592,,,,-0.045940345985925314,0.0,0.0,-14048.8,,0.0008686396613528756,-18.952458066491516,0.017801655165709505,0.026814187820803824,-0.009012532655094318,0.0,,,,,,,,0,0,0,0,0
Tanzania,TZA,2001,-3512.2,2611.3,97.875,,,8173.7,1766.7,8.625,,7.1,,,,2209.69,5.583333333333333,3.7000000000000006,,7645131.8,,9432897.8,4661.5,4427.8,,1488.4,,57.03047579431592,,,,-0.045940345985925314,0.0,0.0,-17561.0,,0.0008686396613528756,-18.952458066491516,0.02310882331681973,0.02890322963431448,-0.0057944063174947495,0.0,,,,,,,,0,0,0,0,0
Tanzania,TZA,2002,-3512.2,2611.3,97.875,,,8173.7,1899.7,8.625,,7.1,,,,2143.86,5.583333333333333,3.7000000000000006,,7645131.8,,9432897.8,4661.5,4427.8,,1488.4,,57.03047579431592,,,,-0.045940345985925314,0.0,0.0,-21073.199999999997,,0.0008686396613528756,-18.952458066491516,0.02484849247464903,0.02804215880228514,-0.0031936663276361053,0.0,,,,,,,,0,0,0,0,0
Tanzania,TZA,2003,-3512.2,2611.3,97.875,,,8173.7,2168.61,8.625,,6.875,,,,2659.16,5.583333333333333,3.7000000000000006,,7645131.8,,9432897.8,4661.5,4427.8,,1488.4,,57.03047579431592,,,,-0.045940345985925314,0.0,0.0,-24585.399999999998,,0.0008411123481409888,-18.952458066491516,0.028365894228272168,0.034782395772431286,-0.006416501544159119,0.10062305898749037,,,,,,,,0,0,0,0,0
Tanzania,TZA,2004,-3512.2,2611.3,97.875,,,8173.7,2615.27,8.625,,7.875,,,,3457.56,5.583333333333333,3.7000000000000006,,7645131.8,,9432897.8,4661.5,4427.8,,1488.4,,57.03047579431592,,,,-0.045940345985925314,0.0,0.0,-28097.6,,0.0009634559624160417,-18.952458066491516,0.03420830495034762,0.04522564280709981,-0.011017337856752189,0.3843013140752973,,,,,,,,0,0,0,0,0
Tanzania,TZA,2005,-3512.2,2611.3,97.875,,,8173.7,2948.27,8.625,,7.275,,,,4204.89,5.583333333333333,3.7000000000000006,,7645131.8,,9432897.8,4661.5,4427.8,,1488.4,,57.03047579431592,,,,-0.045940345985925314,0.0,0.0,-31609.8,,0.0008900497938510101,-18.952458066491516,0.03856401795453677,0.05500088304560035,-0.016436865091063575,0.37972029179384176,,,,,,,,0,0,0,0,0
Tanzania,TZA,2006,-3512.2,2611.3,97.875,,,8173.7,3271.38,8.625,,4.575,,,,5113.44,5.583333333333333,3.7000000000000006,,9310772.8,,9872524.6,4661.5,4427.8,,1488.4,,57.03047579431592,,,,-0.03772189565188402,0.0,0.0,-35122.0,,0.0005597220353083671,-5.690052167608668,0.035135429359848626,0.05491960882129998,-0.01978417946145136,1.2658495171227895,,,,,,,,0,0,0,0,0
Tanzania,TZA,2007,-3512.2,2611.3,97.875,,,8173.7,3899.87,8.625,,8.475,,,,6274.32,5.583333333333333,3.7000000000000006,,10708172.6,,10708172.8,4661.5,4427.8,,1488.4,,57.03047579431592,,,,-0.03279924718434218,0.0,0.0,-38634.2,,0.0010368621309810734,-1.8677322905882419e-06,0.036419566117191646,0.058593751094374404,-0.022174184977182754,1.492648652563623,,,,,,,,0,0,0,0,0
Tanzania,TZA,2008,-3512.2,2611.3,97.875,,,8173.7,5110.77,8.625,,5.6,,,,8674.17,5.583333333333333,3.7000000000000006,,13105975.8,,11304253.2,4661.5,4427.8,,1488.4,,57.03047579431592,,,,-0.02679846242353049,0.0,0.0,-42146.399999999994,,0.0006851242399402963,15.938448724768495,0.03899572285186121,0.06618484676280266,-0.027189123910941446,1.6255383723554482,,,,,,,,0,0,0,0,0
Tanzania,TZA,2009,-3512.2,2611.3,97.875,,,8173.7,4713.84,8.625,,5.425000000000001,,,,7556.1,5.583333333333333,3.7000000000000006,,15090729.6,,11912687.6,4661.5,4427.8,,1488.4,,57.03047579431592,,,,-0.023273891276933356,0.0,0.0,-45658.6,,0.0006637141074421622,26.677791835991737,0.031236660684716,0.050071137713580134,-0.018834477028864136,1.5738487856207783,,,,,,,,0,0,0,0,0
Tanzania,TZA,2010,-3512.2,2611.3,97.875,,,8173.7,5805.99,8.625,,6.375,,,,9054.39,5.583333333333333,7.599999999999999,,17534407.2,,12670201.6,4661.5,4427.8,,1488.4,,57.03047579431592,,,,-0.02003033213463869,0.0,0.0,-49170.799999999996,,0.0007799405410034623,38.390909265405845,0.03311198339228714,0.051637844933816755,-0.018525861541529614,1.4787663777622204,,,,,,,,0,0,0,0,0
Tanzania,TZA,2011,-3861.4,2749.0,97.875,,,9439.4,6733.29,8.625,,7.95,,,,12035.57,5.583333333333333,8.5,,21105032.2,,13671718.8,5736.3,5293.3,,1632.9,,60.76975231476577,,,,-0.01829611044137616,201.61071400101747,9.942486190991406,-53032.2,,0.000842214547534801,54.369999184008954,0.031903718204229985,0.05702701557593454,-0.025123297371704552,1.3814168451267708,,,,,,,,0,0,0,0,0
Tanzania,TZA,2012,-3543.1,3774.7,97.875,,,10764.5,7907.47,8.625,,5.125,,,,12678.02,5.583333333333333,12.0,,24748782.6,,22783261.0,7221.4,6480.5,,2072.6,,67.08532676854475,,,,-0.01431625974200444,193.30905307305207,-8.243124255451395,-56575.299999999996,,0.00047610200195085696,8.6270424589351,0.03195094533660011,0.051226842972066026,-0.019275897635465916,1.135148668677367,,,,,,,,0,0,0,0,0
Tanzania,TZA,2013,-5100.4,4499.7,97.875,,,13543.0,7773.89,8.625,,6.8,,,,13517.6,5.583333333333333,12.0,,28786085.4,,24362932.6,8442.6,7730.0,,2374.9,,62.339215831056634,,,,-0.01771828273670028,822.7615268107761,43.953035477406786,-61675.7,,0.0005021044081813483,18.15525607126622,0.02700572131283957,0.046958799059214906,-0.019953077746375336,1.1311774838636064,,,,,,,,0,0,0,0,0
Tanzania,TZA,2014,-3775.7,3926.0,97.875,,,13958.2,8056.78,8.625,,6.75,,,,13566.07,5.583333333333333,12.0,,33041355.0,,35549644.4,10182.5,9294.4,,2647.7,,72.94995056669198,,,,-0.011427194798760523,840.0512028045273,-25.972472747235507,-65451.399999999994,,0.00048358670888796546,-7.055736962589698,0.02438392735406886,0.041057850079090276,-0.01667392272502142,1.0138108797995815,,,,,,,,0,0,0,0,0
Tanzania,TZA,2015,-4006.0,3710.2,97.875,,,14603.7,7752.96,8.625,,6.15,,,,10561.04,5.583333333333333,12.0,,37739726.2,,37739726.4,10957.8,9891.7,,3031.8,,75.03440908810781,,,,-0.01061480938883971,707.7640308276007,6.09953121275526,-69457.4,,0.0004211261529612359,-5.299455364616837e-07,0.020543233299874866,0.027983880815754304,-0.007440647515879435,1.0311401456640126,,,,,,,,0,0,0,0,0
Tanzania,TZA,2016,-3711.6,4339.6,102.95,,,17759.6,8023.72,7.575,,6.975,,,,8958.43,5.175,12.0,,43344929.6,,40331357.2,14048.0,12411.0,,3553.6,,79.10088065046511,,,,-0.008562939273986039,154.82154242869603,-7.348976535197204,-73169.0,,0.00039274533210207436,7.472033200013409,0.018511323179078366,0.020667769177781754,-0.0021564459987033872,0.7571740222696497,,,,,,,,0,0,0,0,0
Tanzania,TZA,2017,-2258.9,7272.8,108.41666666666667,,,18898.7,7932.56,9.583333333333334,,6.65,,,,9294.4,5.333333333333333,12.0,,47496853.0,,43044556.4,16639.8,14055.2,,3979.5,,88.0473260065507,,,,-0.00475589403786394,935.3579582170673,-39.13945468261666,-75427.9,,0.00035187605496674377,10.343460294087272,0.016701232816414176,0.01956845435633388,-0.0028672215399197063,0.31104662029991825,,,,,,,,0,0,0,0,0
Tanzania,TZA,2018,-2523.2,7615.8,112.21666666666665,,,20468.1,7917.14,3.7416666666666667,,7.05,,,,10445.41,3.525,12.0,,49599109.0,,46069787.2,17944.9,15191.4,,4478.9,,87.67252456261207,,,,-0.005087188158964711,773.7879059104862,11.700385143211278,-77951.09999999999,,0.0003444384188078034,7.660816371211709,0.01596226254790182,0.02105967266468436,-0.00509741011678254,0.3551408171415977,,,,,,,,0,0,0,0,0
Tanzania,TZA,2019,-3771.1,8493.8,116.08333333333333,,,22300.6,9284.74,4.341666666666667,,6.95,,,,10403.61,3.4499999999999997,12.0,,53816077.8,,49255695.4,18529.6,15511.3,,4781.6,,83.0901410724375,,,,-0.007007385439746782,807.6568722751855,49.45703868103997,-81722.2,,0.00031165080760158924,9.258589007759698,0.017252725169800465,0.019331787869535155,-0.0020790626997346895,0.37097843603099356,,,,,,,,0,0,0,0,0
Tanzania,TZA,2020,-2440.0,9309.0,100.0,,,23510.0,8245.1,5.025,,4.575,,,,9150.72,3.2916666666666665,12.0,,58153741.4,,51489415.2,21070.0,17623.0,,5184.0,,89.62143768609103,,,,-0.004195774753711719,745.654506680765,-35.297393333510115,-84162.2,,0.00019459804338579329,12.943099419781321,0.014178107549929712,0.015735393423887255,-0.001557285873957542,1.0536543550899413,,,,,,,,0,0,0,0,0
Tanzania,TZA,2021,-5991.0,11702.0,103.675,,,26585.0,9508.61,4.975,,4.8,,,,11610.39,3.6750000000000003,12.0,,62466854.6,,53980605.2,20595.0,17624.0,,5218.0,,77.46849727289825,,,,-0.009590686194082838,1793.942781510417,145.53278688524588,-90153.2,,0.00018055294338912921,15.720923039966209,0.015221848548141882,0.01858648090150516,-0.003364632353363281,1.2142899159591163,,,,,,,,0,0,0,0,0
Tanzania,TZA,2022,-7420.0,15817.0,108.19166666666666,,,31816.0,11586.86,7.2875000000000005,,4.7,,,,16674.12,4.333333333333333,12.0,,68328012.8,,56498877.2,24396.0,20931.0,,6298.0,,76.6784008046266,,,,-0.01085938211274893,2564.2426432249595,23.85244533466866,-97573.2,,0.0001477244153884838,20.936939256555693,0.01695770083920837,0.02440305127679639,-0.00744535043758802,1.2673298702389977,,,,,,,,0,0,0,0,0
